2025-03-02 13:51:56,223 INFO    Thread-12 :59766 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/cpconnor/CascadeProjects/multi-platform-content-generator/wandb/run-20250302_135111-1mkwmftg/files/output.log
2025-03-02 13:51:57,290 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-02 13:51:57,290 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: stop_status
2025-03-02 13:51:57,291 DEBUG   SenderThread:59766 [sender.py:send_request():406] send_request: stop_status
2025-03-02 13:51:59,384 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:52:04,403 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:52:09,417 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:52:12,214 DEBUG   SystemMonitor:59766 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-03-02 13:52:12,215 DEBUG   SenderThread:59766 [sender.py:send():379] send: telemetry
2025-03-02 13:52:12,215 DEBUG   SenderThread:59766 [sender.py:send():379] send: stats
2025-03-02 13:52:12,293 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-02 13:52:12,294 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: stop_status
2025-03-02 13:52:12,294 DEBUG   SenderThread:59766 [sender.py:send_request():406] send_request: stop_status
2025-03-02 13:52:14,458 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:52:15,304 INFO    Thread-12 :59766 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/cpconnor/CascadeProjects/multi-platform-content-generator/wandb/run-20250302_135111-1mkwmftg/files/config.yaml
2025-03-02 13:52:19,555 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:52:24,574 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:52:27,299 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: stop_status
2025-03-02 13:52:27,299 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-02 13:52:27,299 DEBUG   SenderThread:59766 [sender.py:send_request():406] send_request: stop_status
2025-03-02 13:52:30,484 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:52:35,497 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:52:40,516 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:52:42,221 DEBUG   SenderThread:59766 [sender.py:send():379] send: stats
2025-03-02 13:52:42,301 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: internal_messages
